4;699.3;777;73;04.01.2016;"DTW (ФЛП Комарицкий С.Д.)"
10;722;722;15;04.01.2016;"Мир Шин"
4;715;715;149;04.01.2016;"ООО «Колесо-Центр»"
4;1386;1386;407;04.01.2016;БФ-Шина
10;3859.1;4411.81;694;04.01.2016;"Аскания Авто"
3;2550;2550;49;28.12.2015;"TopGum Market (ФЛП Грегура В.Й.)"
2;4080;4080;176;31.12.2015;"ООО ""Склад Колес"" (ПП Прокопенко)"
4;3621;3621;535;28.12.2015;"ТЛ АВТО"
7;3341.1;3830.87;710;04.01.2016;"Аскания Авто"
3;2564.1;2939.91;695;04.01.2016;"Аскания Авто"
4;961;961;275;04.01.2016;TireShop
4;962;962;297;28.12.2015;"ООО ""Шинные технологии"""
4;1143;1143;382;28.12.2015;"ООО ""Шинные технологии"""
4;1550;1550;475;04.01.2016;"ООО «Колесо-Центр»"
4;1549;1549;777;28.12.2015;"ООО ""Шинные технологии"""
4;1402;1402;458;28.12.2015;"ООО ""Шинные технологии"""
4;1366;1366;445;04.01.2016;TireShop
8;1366;1366;429;28.12.2015;"ООО ""Шинные технологии"""
4;1625;1625;701;28.12.2015;"ООО ""Шинные технологии"""
4;970;970;298;28.12.2015;"ООО ""Шинные технологии"""
10;572;572;4;30.12.2015;"Интершина Харьков"
4;603;603;11;04.01.2016;TireShop
4;509;509;7;28.12.2015;"ООО ""Шинные технологии"""
6;589;589;9;04.01.2016;"ЧП Семеха"
4;605;605;5;30.12.2015;"Интершина Харьков"
4;594;594;15;04.01.2016;TireShop
4;540;540;9;28.12.2015;"ООО ""Шинные технологии"""
8;675;675;95;04.01.2016;"ЧП Семеха"
60;782;782;575;28.12.2015;"ТЛ АВТО"
4;623;623;86;28.12.2015;"ООО ""Шинные технологии"""
4;727;727;99;28.12.2015;"ООО ""Шинные технологии"""
8;727;727;169;04.01.2016;"ЧП Семеха"
60;832;832;576;28.12.2015;"ТЛ АВТО"
4;807;807;125;04.01.2016;TireShop
4;727;727;166;28.12.2015;"ООО ""Шинные технологии"""
8;735;735;126;04.01.2016;"ЧП Семеха"
94;771;771;578;28.12.2015;"ТЛ АВТО"
4;735;735;52;30.12.2015;"Интершина Харьков"
4;675;675;117;28.12.2015;"ООО ""Шинные технологии"""
4;871;871;204;04.01.2016;"ЧП Семеха"
12;909;909;566;28.12.2015;"ТЛ АВТО"
6;883;883;160;04.01.2016;TireShop
4;875;875;205;28.12.2015;"ООО ""Шинные технологии"""
4;973;973;92;30.12.2015;"Интершина Харьков"
12;970;970;260;04.01.2016;"ЧП Семеха"
6;1004;1004;212;04.01.2016;TireShop
4;925;925;260;28.12.2015;"ООО ""Шинные технологии"""
4;1181;1181;221;04.01.2016;TireShop
4;1182;1182;269;28.12.2015;"ООО ""Шинные технологии"""
26;1123;1123;573;28.12.2015;"ТЛ АВТО"
2;1384;1384;68;04.01.2016;Z-Shina
10;1238;1238;344;04.01.2016;"ЧП Семеха"
24;1349;1349;572;28.12.2015;"ТЛ АВТО"
4;1288;1288;110;30.12.2015;"Интершина Харьков"
6;1236;1236;575;28.12.2015;"ООО ""Шинные технологии"""
4;1448;1448;565;28.12.2015;"ТЛ АВТО"
4;1380;1380;591;28.12.2015;"ООО ""Шинные технологии"""
12;1347;1347;567;28.12.2015;"ТЛ АВТО"
4;1295;1295;464;04.01.2016;TireShop
2;1572;1572;74;04.01.2016;Z-Shina
4;1424;1424;603;28.12.2015;"ООО ""Шинные технологии"""
4;1582;1582;390;04.01.2016;"ЧП Семеха"
12;1661;1661;568;28.12.2015;"ТЛ АВТО"
4;1585;1585;149;30.12.2015;"Интершина Харьков"
4;1583;1583;787;28.12.2015;"ООО ""Шинные технологии"""
4;1480;1480;544;28.12.2015;"ООО ""Шинные технологии"""
12;2198;2198;569;28.12.2015;"ТЛ АВТО"
4;2059;2059;155;30.12.2015;"Интершина Харьков"
8;2056;2056;740;04.01.2016;TireShop
4;2050;2050;497;04.01.2016;"ООО «Колесо-Центр»"
4;2057;2057;839;28.12.2015;"ООО ""Шинные технологии"""
4;1708;1708;407;31.12.2015;"ООО ""Склад Колес"" (ПП Прокопенко)"
4;1169;1169;215;30.12.2015;"Интершина Харьков"
6;1176;1176;1214;28.12.2015;"ООО ""Шинные технологии"""
4;1512;1512;590;28.12.2015;"ООО ""Шинные технологии"""
4;2569;2569;680;28.12.2015;"ООО ""Шинные технологии"""
4;2435;2435;639;28.12.2015;"ООО ""Шинные технологии"""
2;1753;1753;1318;04.01.2016;TireShop
6;1824;1824;1034;28.12.2015;"ООО ""Шинные технологии"""
4;1032;1032;932;28.12.2015;"ООО ""Шинные технологии"""
6;6307;6307;2;27.12.2015;"Южный Шинный Центр"
6;5902;5902;87;27.12.2015;"Южный Шинный Центр"
30;2695;2695;3917;04.01.2016;Шипшина
4;2700;2700;939;04.01.2016;TireShop
4;3465;3465;5664;04.01.2016;Шипшина
2;5981;5981;7293;04.01.2016;Шипшина
2;2750;2750;942;04.01.2016;TireShop
8;3185;3185;38;27.12.2015;"Южный Шинный Центр"
4;2163;2163;1035;28.12.2015;"ООО ""Шинные технологии"""
4;1039;1039;933;28.12.2015;"ООО ""Шинные технологии"""
6;1209;1209;421;04.01.2016;"ЧП Семеха"
6;1188;1188;878;04.01.2016;TireShop
8;1188;1188;967;28.12.2015;"ООО ""Шинные технологии"""
6;1234;1234;412;04.01.2016;"ЧП Семеха"
16;1295;1295;570;28.12.2015;"ТЛ АВТО"
4;1236;1236;166;30.12.2015;"Интершина Харьков"
12;1233;1233;854;04.01.2016;TireShop
4;1234;1234;942;28.12.2015;"ООО ""Шинные технологии"""
6;661;661;55;04.01.2016;"ЧП Семеха"
64;693;693;577;28.12.2015;"ТЛ АВТО"
4;661;661;34;30.12.2015;"Интершина Харьков"
4;622;622;65;28.12.2015;"ООО ""Шинные технологии"""
4;959;959;293;04.01.2016;"ЧП Семеха"
4;1095;1095;294;04.01.2016;"ЧП Семеха"
32;1014;1014;574;28.12.2015;"ТЛ АВТО"
4;967;967;91;30.12.2015;"Интершина Харьков"
4;965;965;276;04.01.2016;TireShop
4;966;966;299;28.12.2015;"ООО ""Шинные технологии"""
24;1112;1112;571;28.12.2015;"ТЛ АВТО"
4;1315;1315;564;28.12.2015;"ТЛ АВТО"
6;1188;1188;422;04.01.2016;"ЧП Семеха"
10;1188;1188;879;04.01.2016;TireShop
4;1188;1188;968;28.12.2015;"ООО ""Шинные технологии"""
4;1922;1922;736;28.12.2015;"ООО ""Шинные технологии"""
4;1810;1810;361;31.12.2015;"ООО ""Склад Колес"" (ПП Прокопенко)"
2;513;513;1045;28.12.2015;"ООО ""Шинные технологии"""
4;626;626;1069;28.12.2015;"ООО ""Шинные технологии"""
4;627;627;200;30.12.2015;"Интершина Харьков"
2;923;923;1111;28.12.2015;"ООО ""Шинные технологии"""
4;1751;1751;243;30.12.2015;"Интершина Харьков"
4;1749;1749;1169;28.12.2015;"ООО ""Шинные технологии"""
4;1347;1347;1238;28.12.2015;"ООО ""Шинные технологии"""
2;1296;1296;1189;28.12.2015;"ООО ""Шинные технологии"""
36;705.775;705.775;3463;31.12.2015;"ЧП Снегов"
2;851;851;36;04.01.2016;БФ-Шина
4;816;816;591;04.01.2016;"ООО «Колесо-Центр»"
2;1025;1025;216;04.01.2016;"ЧП Манойло (Два Cезона)"
2;1164;1164;298;29.12.2015;"ЧП Бардась"
2;1105;1105;219;04.01.2016;"ЧП Манойло (Два Cезона)"
8;1220;1220;232;04.01.2016;"ЧП Манойло (Два Cезона)"
100;1297.07;1297.07;3461;31.12.2015;"ЧП Снегов"
6;1319.63;1319.63;42;04.01.2016;"ООО «Колесо-Центр»"
4;1400.65;1400.65;163;04.01.2016;"WESTSHYNA +"
4;635;635;609;04.01.2016;"ЧП Семеха"
8;1392;1392;335;29.12.2015;"ЧП Бардась"
8;1315;1315;235;04.01.2016;"ЧП Манойло (Два Cезона)"
100;1384.35;1384.35;3462;31.12.2015;"ЧП Снегов"
4;1264;1264;57;04.01.2016;"ООО «Колесо-Центр»"
7;581.455;581.455;2072;31.12.2015;"ЧП Снегов"
82;951.825;951.825;2076;31.12.2015;"ЧП Снегов"
10;796.425;796.425;2073;31.12.2015;"ЧП Снегов"
100;793.835;793.835;2077;31.12.2015;"ЧП Снегов"
4;843.045;843.045;2074;31.12.2015;"ЧП Снегов"
10;923.335;923.335;2079;31.12.2015;"ЧП Снегов"
20;953.62;1000.62;283;04.01.2016;"ООО ""Шинная Компания"""
6;899;899;35;04.01.2016;"WESTSHYNA +"
7;938.875;938.875;2075;31.12.2015;"ЧП Снегов"
2;1290;1290;151;29.12.2015;"ЧП Бардась"
4;1012;1012;90;29.12.2015;"ЧП Бардась"
12;1099.45;1099.45;2080;31.12.2015;"ЧП Снегов"
100;1166.8;1166.8;2081;31.12.2015;"ЧП Снегов"
4;943;943;394;04.01.2016;"ООО «Колесо-Центр»"
8;1427.75;1498.75;534;04.01.2016;"ООО ""Шинная Компания"""
74;1383.58;1383.58;2083;31.12.2015;"ЧП Снегов"
4;1594;1594;124;29.12.2015;"ЧП Бардась"
4;1338.75;1338.75;458;04.01.2016;"ООО «Колесо-Центр»"
100;1288.53;1288.53;2082;31.12.2015;"ЧП Снегов"
4;1761.75;1849.75;717;04.01.2016;"ООО ""Шинная Компания"""
4;1563.06;1563.06;2084;31.12.2015;"ЧП Снегов"
4;1449.93;1449.93;463;04.01.2016;"ООО «Колесо-Центр»"
2;1781.14;1781.14;2085;31.12.2015;"ЧП Снегов"
15;1565.66;1565.66;3466;31.12.2015;"ЧП Снегов"
16;535;535;1;28.12.2015;Auto-Em
4;537;554;83;04.01.2016;"ООО ""МТС"""
4;567;592;84;04.01.2016;"ООО ""МТС"""
4;530;530;71;04.01.2016;"ЧП Семеха"
4;650;650;72;04.01.2016;"ЧП Семеха"
2;530;530;34;04.01.2016;"Мир Шин"
140;495;495;8;04.01.2016;"ООО ""Н.К.С.-13"""
89;510;510;11;04.01.2016;"ООО ""Н.К.С.-13"""
10;560;577;25;04.01.2016;"ООО ""МТС"""
20;500;500;458;04.01.2016;"ЧП Семеха"
20;516;516;459;04.01.2016;"ЧП Семеха"
16;530;530;151;04.01.2016;"ООО «Колесо-Центр»"
16;543;543;16;04.01.2016;"Мир Шин"
15;630;630;52;04.01.2016;"ООО ""Н.К.С.-13"""
18;535;535;87;04.01.2016;"ООО ""Н.К.С.-13"""
2;590;608;109;04.01.2016;"ООО ""МТС"""
2;625;625;491;04.01.2016;"ЧП Семеха"
2;594;594;204;04.01.2016;"ООО «Колесо-Центр»"
18;541;541;11;29.12.2015;"ЧП Стародубов"
2;668;668;25;04.01.2016;Z-Shina
4;642;662;141;04.01.2016;"ООО ""МТС"""
4;569.8;699.3;93;04.01.2016;"DTW (ФЛП Комарицкий С.Д.)"
18;618;618;226;04.01.2016;"ООО «Колесо-Центр»"
2;677;677;57;04.01.2016;"ООО ""Н.К.С.-13"""
2;678;720;200;04.01.2016;"ООО ""МТС"""
6;705;705;129;04.01.2016;"ООО ""Н.К.С.-13"""
2;723;723;241;04.01.2016;"ЧП Семеха"
4;790;790;242;04.01.2016;"ЧП Семеха"
6;699;699;526;04.01.2016;"ЧП Семеха"
4;670;670;322;04.01.2016;"ООО «Колесо-Центр»"
4;708;708;323;04.01.2016;"ООО «Колесо-Центр»"
6;706;706;13;29.12.2015;"ЧП Стародубов"
4;719;719;14;29.12.2015;"ЧП Стародубов"
4;673;673;95;04.01.2016;"Мир Шин"
16;560;560;7;28.12.2015;Auto-Em
10;620;620;8;28.12.2015;Auto-Em
10;525;541;85;04.01.2016;"ООО ""МТС"""
4;604;623;86;04.01.2016;"ООО ""МТС"""
20;522;522;73;04.01.2016;"ЧП Семеха"
20;660;660;74;04.01.2016;"ЧП Семеха"
4;518;647.5;86;04.01.2016;"DTW (ФЛП Комарицкий С.Д.)"
16;570;570;175;04.01.2016;"ООО «Колесо-Центр»"
18;589;589;35;04.01.2016;"Мир Шин"
8;551;568;26;04.01.2016;"ООО ""МТС"""
20;485;485;41;04.01.2016;"ЧП Семеха"
20;555;555;42;04.01.2016;"ЧП Семеха"
20;495;495;17;04.01.2016;"Мир Шин"
20;555;555;18;04.01.2016;"Мир Шин"
16;585;585;88;04.01.2016;"ООО ""Н.К.С.-13"""
16;532;555;110;04.01.2016;"ООО ""МТС"""
4;612;631;111;04.01.2016;"ООО ""МТС"""
20;532;532;109;04.01.2016;"ЧП Семеха"
20;650;650;110;04.01.2016;"ЧП Семеха"
12;594;594;205;04.01.2016;"ООО «Колесо-Центр»"
4;594;594;44;04.01.2016;"Мир Шин"
4;668;668;26;04.01.2016;Z-Shina
5;675;675;130;04.01.2016;"ЧП Семеха"
4;597;597;32;29.12.2015;ТОП-СЕРВИС
6;618;618;227;04.01.2016;"ООО «Колесо-Центр»"
18;618;618;12;29.12.2015;"ЧП Стародубов"
12;637;637;56;04.01.2016;"Мир Шин"
4;748;748;30;04.01.2016;Z-Shina
20;649;649;198;04.01.2016;"ЧП Семеха"
20;740;740;199;04.01.2016;"ЧП Семеха"
2;696;696;48;29.12.2015;ТОП-СЕРВИС
14;696;696;271;04.01.2016;"ООО «Колесо-Центр»"
12;693;693;77;04.01.2016;"Мир Шин"
20;660;660;154;04.01.2016;"ЧП Семеха"
20;780;780;155;04.01.2016;"ЧП Семеха"
2;695;750;257;04.01.2016;"ООО ""МТС"""
16;688;688;216;04.01.2016;"ЧП Семеха"
16;820;820;217;04.01.2016;"ЧП Семеха"
4;689;689;54;29.12.2015;ТОП-СЕРВИС
4;696;696;296;04.01.2016;"ООО «Колесо-Центр»"
12;719;719;89;04.01.2016;"Мир Шин"
8;770;770;239;04.01.2016;"ЧП Семеха"
8;769;769;240;04.01.2016;"ЧП Семеха"
4;733;733;96;04.01.2016;"Мир Шин"
8;895;895;144;04.01.2016;"ЧП Карпов"
20;873;873;277;04.01.2016;"ЧП Семеха"
20;1005;1005;278;04.01.2016;"ЧП Семеха"
8;820;820;345;04.01.2016;"ООО «Колесо-Центр»"
19;1270;1270;145;04.01.2016;"ЧП Карпов"
6;1290;1290;350;04.01.2016;"ООО «Колесо-Центр»"
14;1344;1344;351;04.01.2016;"ООО «Колесо-Центр»"
2;610;610;478;04.01.2016;"ЧП Семеха"
2;729;751;301;04.01.2016;"ООО ""МТС"""
4;730;730;513;04.01.2016;"ЧП Семеха"
4;676;676;503;04.01.2016;"ЧП Семеха"
2;779;803;307;04.01.2016;"ООО ""МТС"""
4;780;780;517;04.01.2016;"ЧП Семеха"
20;485;485;39;04.01.2016;"ЧП Семеха"
20;542;542;40;04.01.2016;"ЧП Семеха"
2;545;545;654;04.01.2016;Шипшина
7;542;542;150;04.01.2016;"ООО «Колесо-Центр»"
18;743.33;743.33;2090;31.12.2015;"ЧП Снегов"
4;828.8;1165.5;78;04.01.2016;"DTW (ФЛП Комарицкий С.Д.)"
12;745;745;579;28.12.2015;"ТЛ АВТО"
5;690;690;268;04.01.2016;"ООО ""Н.К.С.-13"""
5;771.561;771.561;2092;31.12.2015;"ЧП Снегов"
4;848;848;33;04.01.2016;"WESTSHYNA +"
2;28;28;43;04.01.2016;"ЧП Демьяненко"
2;899;899;37;04.01.2016;"WESTSHYNA +"
2;2430.72;2430.72;2115;31.12.2015;"ЧП Снегов"
2;90;90;346;04.01.2016;"ЧП Демьяненко"
20;3067.85;3067.85;2126;31.12.2015;"ЧП Снегов"
10;812.483;812.483;2094;31.12.2015;"ЧП Снегов"
2;776.482;776.482;2091;31.12.2015;"ЧП Снегов"
2;945.091;945.091;2095;31.12.2015;"ЧП Снегов"
9;884.485;884.485;2096;31.12.2015;"ЧП Снегов"
4;830;830;296;04.01.2016;"ООО ""Н.К.С.-13"""
5;931.105;931.105;2097;31.12.2015;"ЧП Снегов"
4;45;45;29;04.01.2016;"ЧП Демьяненко"
14;1110.59;1110.59;2099;31.12.2015;"ЧП Снегов"
3;1073.56;1073.56;2100;31.12.2015;"ЧП Снегов"
6;1324.79;1324.79;2104;31.12.2015;"ЧП Снегов"
2;967.365;967.365;2101;31.12.2015;"ЧП Снегов"
2;854.7;854.7;25;04.01.2016;"ЧП Гасило"
8;1025;1025;13;29.12.2015;"ЧП Бардась"
2;1030.56;1030.56;2105;31.12.2015;"ЧП Снегов"
3;1016.58;1016.58;2103;31.12.2015;"ЧП Снегов"
4;1096;1096;93;31.12.2015;"ООО ""Склад Колес"" (ПП Прокопенко)"
4;998.445;998.445;2106;31.12.2015;"ЧП Снегов"
3;1402.48;1402.48;2107;31.12.2015;"ЧП Снегов"
12;1139;1139;39;29.12.2015;"ЧП Бардась"
4;1008;1008;371;04.01.2016;БФ-Шина
4;1258.48;1258.48;2108;31.12.2015;"ЧП Снегов"
11;1184.93;1184.93;2109;31.12.2015;"ЧП Снегов"
6;987;987;47;29.12.2015;"ЧП Бардась"
10;1020;1020;247;28.12.2015;"Express Trading LTD"
4;2383.84;2383.84;2119;31.12.2015;"ЧП Снегов"
4;2430.72;2430.72;2120;31.12.2015;"ЧП Снегов"
2;1512.04;1512.04;2111;31.12.2015;"ЧП Снегов"
4;1619;1619;75;04.01.2016;"WESTSHYNA +"
4;1492.36;1492.36;2112;31.12.2015;"ЧП Снегов"
3;2456.61;2456.61;2121;31.12.2015;"ЧП Снегов"
2;2019.94;2019.94;2114;31.12.2015;"ЧП Снегов"
4;2631;2631;188;29.12.2015;"ЧП Бардась"
4;2600;2600;457;04.01.2016;"ООО ""Н.К.С.-13"""
4;1787.1;1787.1;54;04.01.2016;"ЧП Гасило"
6;76;76;288;04.01.2016;"ЧП Демьяненко"
4;2425;2425;460;04.01.2016;"ООО ""Н.К.С.-13"""
8;2454;2454;195;29.12.2015;"ЧП Бардась"
2;2451.44;2451.44;2130;31.12.2015;"ЧП Снегов"
2;1761.46;1761.46;2113;31.12.2015;"ЧП Снегов"
10;60;60;303;04.01.2016;"ЧП Демьяненко"
6;1518;1518;108;29.12.2015;"ЧП Бардась"
5;1695.16;1695.16;2129;31.12.2015;"ЧП Снегов"
7;2270.65;2270.65;2122;31.12.2015;"ЧП Снегов"
2;2016.31;2016.31;2116;31.12.2015;"ЧП Снегов"
4;2075;2075;118;29.12.2015;"ЧП Бардась"
4;2941.2;2941.2;2125;31.12.2015;"ЧП Снегов"
7;2650.86;2650.86;2124;31.12.2015;"ЧП Снегов"
36;3365.96;3365.96;2131;31.12.2015;"ЧП Снегов"
4;2454;2454;239;29.12.2015;"ЧП Бардась"
2;2660;2660;487;04.01.2016;"ООО ""Н.К.С.-13"""
65;3078.99;3078.99;2133;31.12.2015;"ЧП Снегов"
4;2530;2530;220;29.12.2015;"ЧП Бардась"
24;2863.25;2863.25;2132;31.12.2015;"ЧП Снегов"
4;3202.53;3202.53;2127;31.12.2015;"ЧП Снегов"
4;3808.34;3808.34;2128;31.12.2015;"ЧП Снегов"
12;2732;2732;250;29.12.2015;"ЧП Бардась"
2;1530;1530;159;31.12.2015;"ООО ""Склад Колес"" (ПП Прокопенко)"
4;2040;2040;230;31.12.2015;"ООО ""Склад Колес"" (ПП Прокопенко)"
4;2805;2805;315;31.12.2015;"ООО ""Склад Колес"" (ПП Прокопенко)"
2;1368.81;1368.81;3478;31.12.2015;"ЧП Снегов"
6;2107.48;2107.48;3484;31.12.2015;"ЧП Снегов"
4;1312.35;1312.35;3485;31.12.2015;"ЧП Снегов"
9;2359.23;2359.23;3488;31.12.2015;"ЧП Снегов"
2;2218;2218;62;31.12.2015;"ООО ""Склад Колес"" (ПП Прокопенко)"
4;2631;2631;341;29.12.2015;"ЧП Бардась"
2;2736.33;2736.33;3489;31.12.2015;"ЧП Снегов"
8;4020.98;4020.98;3494;31.12.2015;"ЧП Снегов"
2;2636.62;2636.62;3487;31.12.2015;"ЧП Снегов"
4;3777.15;3777.15;122;28.12.2015;Tiresworld
3;2834.75;2834.75;3492;31.12.2015;"ЧП Снегов"
4;3132.6;3132.6;3493;31.12.2015;"ЧП Снегов"
10;3381.25;3381.25;3502;31.12.2015;"ЧП Снегов"
4;5070;5070;153;28.12.2015;Tiresworld
12;3729;3729;227;04.01.2016;Z-Shina
2;1060.6;1060.6;3471;31.12.2015;"ЧП Снегов"
4;1104.64;1104.64;3477;31.12.2015;"ЧП Снегов"
4;976;976;109;04.01.2016;"WESTSHYNA +"
100;900.025;900.025;3473;31.12.2015;"ЧП Снегов"
4;1016.58;1016.58;3474;31.12.2015;"ЧП Снегов"
2;1028;1028;117;04.01.2016;"WESTSHYNA +"
4;1252;1252;254;29.12.2015;"ЧП Бардась"
2;1165;1165;115;04.01.2016;"ЧП Манойло (Два Cезона)"
57;1264.44;1264.44;3479;31.12.2015;"ЧП Снегов"
28;1226.88;1226.88;3481;31.12.2015;"ЧП Снегов"
47;1275.57;1275.57;3480;31.12.2015;"ЧП Снегов"
2;1037;1037;256;29.12.2015;"ЧП Бардась"
2;1112.15;1112.15;3475;31.12.2015;"ЧП Снегов"
2;44;44;123;04.01.2016;"ЧП Демьяненко"
86;1232.32;1232.32;3483;31.12.2015;"ЧП Снегов"
28;1322.19;1322.19;3476;31.12.2015;"ЧП Снегов"
16;2311.57;2311.57;3498;31.12.2015;"ЧП Снегов"
4;2590;2590;208;31.12.2015;Олди
2;2292.41;2292.41;3496;31.12.2015;"ЧП Снегов"
6;3016.05;3016.05;3486;31.12.2015;"ЧП Снегов"
20;2110.85;2110.85;3497;31.12.2015;"ЧП Снегов"
4;3250;3350;20;04.01.2016;"ФОП Сучалкина"
2;2593.63;2593.63;3501;31.12.2015;"ЧП Снегов"
6;2946.12;2946.12;3500;31.12.2015;"ЧП Снегов"
4;1285;1285;135;04.01.2016;"WESTSHYNA +"
4;1265;1265;270;29.12.2015;"ЧП Бардась"
4;1271.64;1335.82;1043;04.01.2016;"ООО ""Шинная Компания"""
15;1283.34;1283.34;3468;31.12.2015;"ЧП Снегов"
6;1923;1923;293;29.12.2015;"ЧП Бардась"
3;1467.64;1540.82;1045;04.01.2016;"ООО ""Шинная Компания"""
2;1542;1542;128;04.01.2016;"WESTSHYNA +"
16;1716.27;1802.64;1048;04.01.2016;"ООО ""Шинная Компания"""
2;1850;1850;145;04.01.2016;"WESTSHYNA +"
2;2226;2226;301;29.12.2015;"ЧП Бардась"
8;1990;1990;436;04.01.2016;"ООО ""Н.К.С.-13"""
4;2056;2056;150;04.01.2016;"WESTSHYNA +"
21;2106.97;2106.97;3469;31.12.2015;"ЧП Снегов"
2;2277;2277;315;29.12.2015;"ЧП Бардась"
2;1898;1898;320;29.12.2015;"ЧП Бардась"
2;2724;2724;158;04.01.2016;"WESTSHYNA +"
3;1929.64;2026.82;1153;04.01.2016;"ООО ""Шинная Компания"""
4;2840.64;2982.82;1188;04.01.2016;"ООО ""Шинная Компания"""
4;2783;2783;336;29.12.2015;"ЧП Бардась"
2;2783;2783;328;29.12.2015;"ЧП Бардась"
2;100;100;334;04.01.2016;"ЧП Демьяненко"
2;120;120;393;04.01.2016;"ЧП Демьяненко"
3;1637.66;1637.66;3495;31.12.2015;"ЧП Снегов"
4;2769.64;2908.82;1230;04.01.2016;"ООО ""Шинная Компания"""
8;2796.16;2796.16;3499;31.12.2015;"ЧП Снегов"
4;4182.75;4182.75;51;28.12.2015;Tiresworld
4;50;50;90;04.01.2016;"ЧП Демьяненко"
8;1645;1645;64;29.12.2015;"ЧП Бардась"
2;1788.4;1788.4;2087;31.12.2015;"ЧП Снегов"
8;88;88;323;04.01.2016;"ЧП Демьяненко"
2;2313;2313;97;04.01.2016;"WESTSHYNA +"
2;2226;2226;172;29.12.2015;"ЧП Бардась"
3;2560.22;2560.22;2089;31.12.2015;"ЧП Снегов"
4;2056;2056;65;04.01.2016;"WESTSHYNA +"
2;561;561;13;28.12.2015;"Express Trading LTD"
2;867;867;22;28.12.2015;"Express Trading LTD"
12;1199.4;1378.56;274;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
12;1199.4;1378.56;276;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
8;1655.46;1902.84;388;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
8;1099;1175;421;04.01.2016;"ООО ""МТС"""
20;1122.36;1290.12;368;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
4;1125;1125;662;04.01.2016;"ООО «Колесо-Центр»"
2;1482.6;1704.12;282;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
4;1501.26;1725.6;309;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
8;1471.2;1691.04;398;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
6;1504.38;1729.2;279;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
10;590;590;176;04.01.2016;"ООО «Колесо-Центр»"
20;593.28;681.96;25;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
20;621.42;714.24;31;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
8;740;740;255;04.01.2016;"ООО «Колесо-Центр»"
4;765;765;79;04.01.2016;"Мир Шин"
2;766.92;881.46;48;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
8;830;830;298;04.01.2016;"ООО «Колесо-Центр»"
20;906.18;1041.54;56;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
8;1612.68;1853.7;93;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
6;1452.24;1669.2;76;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
4;2084.4;2395.86;102;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
12;1488.18;1710.6;253;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
8;1447.32;1663.56;3;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
8;1480;1480;95;04.01.2016;"ООО «Колесо-Центр»"
20;617.34;709.56;23;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
4;600;600;45;04.01.2016;"Мир Шин"
10;755;755;254;04.01.2016;"ООО «Колесо-Центр»"
8;730;730;272;04.01.2016;"ООО «Колесо-Центр»"
6;800;800;78;04.01.2016;"Мир Шин"
4;914.34;1050.9;40;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
20;874.32;1005;45;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
6;956;956;297;04.01.2016;"ООО «Колесо-Центр»"
3;730;730;324;04.01.2016;"ООО «Колесо-Центр»"
4;816;816;97;04.01.2016;"Мир Шин"
8;1639.62;1884.66;87;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
4;1678;1678;134;04.01.2016;"Мир Шин"
2;1649;1649;136;04.01.2016;"Мир Шин"
2;2033.52;2337.36;100;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
4;1350;1350;410;04.01.2016;"ООО «Колесо-Центр»"
20;593.64;682.32;318;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
4;598;598;557;04.01.2016;"ООО «Колесо-Центр»"
20;596.04;685.14;321;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
20;684.84;787.2;324;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
8;829.98;954;335;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
20;703.2;808.26;327;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
20;922.8;1060.74;338;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
20;779.82;896.34;329;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
20;777.42;893.58;341;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
20;861.54;990.3;344;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
20;779.64;896.16;346;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
12;819;890;438;04.01.2016;"ООО ""МТС"""
20;883.08;1015.02;348;04.01.2016;"ООО ТПК ""Омега-Автопоставка"""
